#Organikoa,Funtzionala,Ekonomikoa,R,Aplikazioaren izena,2026ko Hasierako kreditua,2026ko Behin-betiko kreditua,Obligado ,i,j,k
1641,9219,12100,,Funtzionarioen ordainsari osagarriak,29320.0,29320.0,7998.79,,,
1641,9219,12105,,Helburuak lortu izanagatiko ordainsariak,1112.0,1112.0,0.0,,,
1641,9219,16000,,"Gizarte Segurantza, enpresaren kontura",17754.0,17754.0,4914.91,,,
1642,9219,12000,,Funtzionarioen oinarrizko ordainsariak,114738.0,114738.0,21490.8,,,
1642,9219,12100,,Funtzionarioen ordainsari osagarriak,140561.0,140561.0,36343.65,,,
1642,9219,12105,,Helburuak lortu izanagatiko ordainsariak,3262.0,3262.0,0.0,,,
1642,9219,14100,,Bestelako langileak,0.0,0.0,6541.77,,,
1642,9219,16000,,"Gizarte Segurantza, enpresaren kontura",72376.0,72376.0,20563.19,,,
1642,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",5810.0,5810.0,1035.35,,,
1643,9219,12000,,Funtzionarioen oinarrizko ordainsariak,65103.0,65103.0,11361.57,,,
1643,9219,12100,,Funtzionarioen ordainsari osagarriak,77036.0,77036.0,18529.65,,,
1643,9219,12105,,Helburuak lortu izanagatiko ordainsariak,1784.0,1784.0,0.0,,,
1643,9219,14100,,Bestelako langileak,25082.0,25082.0,7338.82,,,
1643,9219,14101,,Ordezko langileen ordainsariak,363.0,363.0,0.0,,,
1643,9219,16000,,"Gizarte Segurantza, enpresaren kontura",49387.0,49387.0,12830.71,,,
1643,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2905.0,2905.0,607.56,,,
1644,9219,12000,,Funtzionarioen oinarrizko ordainsariak,1196825.0,1196825.0,211706.43,,,
1644,9219,12100,,Funtzionarioen ordainsari osagarriak,1620123.0,1620123.0,444880.57,,,
1644,9219,12105,,Helburuak lortu izanagatiko ordainsariak,17248.0,17248.0,0.0,,,
1644,9219,14100,,Bestelako langileak,508916.0,508916.0,143257.74,,,
1644,9219,14101,,Ordezko langileen ordainsariak,2570.0,2570.0,0.0,,,
1644,9219,16000,,"Gizarte Segurantza, enpresaren kontura",1260884.0,1260884.0,337158.75,,,
1644,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",47209.0,47209.0,11077.26,,,
1810,3401,11000,,Kabineteko behin-behineko langileen ordainsariak,88581.0,88581.0,21271.63,,,
1810,3401,11001,,Helburuak lortu izanagatiko ordainsariak,1112.0,1112.0,0.0,,,
1810,3401,16000,,"Gizarte Segurantza, enpresaren kontura",20137.0,20137.0,5021.15,,,
1815,3401,12000,,Funtzionarioen oinarrizko ordainsariak,201069.0,201069.0,41698.69,,,
1815,3401,12100,,Funtzionarioen ordainsari osagarriak,251413.0,251413.0,73004.88,,,
1815,3401,12105,,Helburuak lortu izanagatiko ordainsariak,4560.0,4560.0,0.0,,,
1815,3401,14100,,Bestelako langileak,105972.0,105972.0,27791.91,,,
1815,3401,14101,,Ordezko langileen ordainsariak,676.0,676.0,0.0,,,
1815,3401,16000,,"Gizarte Segurantza, enpresaren kontura",176010.0,176010.0,50159.7,,,
1815,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",9535.0,9535.0,1824.72,,,
1820,1515,22704,,"Piie - Zaramagako gizarte-, kultura- eta kirol-jarduerak",60000.0,60000.0,0.0,,,
1820,1515,22704,A,"Piie - Zaramagako gizarte-, kultura- eta kirol-jarduerak",0.0,220000.0,0.0,,,
1820,1515,22704,R,"Piie - Zaramagako gizarte-, kultura- eta kirol-jarduerak",0.0,265661.4,7925.5,,,
1820,3371,12000,,Funtzionarioen oinarrizko ordainsariak,2582089.0,2582089.0,473446.01,,,
1820,3371,12100,,Funtzionarioen ordainsari osagarriak,3593435.0,3593435.0,986999.85,,,
1820,3371,12105,,Helburuak lortu izanagatiko ordainsariak,35871.0,35871.0,0.0,,,
1820,3371,14100,,Bestelako langileak,2101146.0,2101146.0,763114.71,,,
1820,3371,14101,,Ordezko langileen ordainsariak,10310.0,10310.0,0.0,,,
1820,3371,16000,,"Gizarte Segurantza, enpresaren kontura",2653326.0,2653326.0,755260.68,,,
1820,3371,16500,,"Elkarkidetzako kuotak, Udalaren kontura",107735.0,107735.0,23120.86,,,
1820,3371,22115,,Gizarte-etxeetako berariazko material teknikoa ,5000.0,5000.0,4089.7,,,
1820,3371,22607,,Gizarte-etxeetako kanpainen zabalkundea ,5000.0,5000.0,121.71,,,
1820,3371,22618,,Gizarte-etxeetako bestelako funtzionamendu-gastuak ,100879.56,100879.56,17277.2,,,
1820,3371,22663,,Eguberrietako haur parkea,95000.0,95000.0,0.0,,,
1820,3371,22697,,Kaleidos.red fundazioko kuota,13020.24,13020.24,13020.24,,,
1820,3371,22732,,Aisia eta denbora libreko zerbitzu-kontratuak,2396550.95,2396550.95,399425.16,,,
1820,3371,22767,,Zonako lantaldeen programak,85000.0,85000.0,4510.67,,,
1820,3371,62505,,Bestelako tresnak,10000.0,10000.0,0.0,,,
1820,9211,62512,,Gizarte-etxeetako ekipamendu inbertsioak,106004.96,106004.96,0.0,,,
1820,9212,61200,,JUDIMENDIKO GE BIRGAITZEKO INBERTSIOAK,200000.0,200000.0,0.0,,,
1820,9212,61201,,ERRALDOI ETA BURUHANDIEN TXOKOA BIRGAITZEKO INBERTSIOAK,50000.0,50000.0,0.0,,,
1820,9241,48101,A,"Lankidetza-hitzarmena: Deustu-gizarte etxeak, 2030",0.0,15000.0,0.0,,,
1820,9242,48988,,Hitzarmena: san martin auzotarren elkartea,100000.0,100000.0,0.0,,,
1820,9242,48988,R,Hitzarmena: san martin auzotarren elkartea,0.0,18851.49,0.0,,,
1822,1533,60133,A,Gasteiz hobetuz,0.0,316442.55,154610.65,,,
1822,1692,22733,,Gasteiz hobetuz (2.kap),300000.0,300000.0,7927.68,,,
1822,1692,22733,R,Gasteiz hobetuz (2.kap),0.0,4896.87,4896.87,,,
1822,1692,60133,,Gasteiz hobetuz,1000000.0,1000000.0,0.0,,,
1822,1692,60133,R,Gasteiz hobetuz,0.0,936072.89,228607.72,,,
1822,9241,12000,,Funtzionarioen oinarrizko ordainsariak,120357.0,120357.0,27644.63,,,
1822,9241,12100,,Funtzionarioen oinarrizko ordainsariak,150271.0,150271.0,46521.45,,,
1822,9241,12105,,Helburuak lortu izanagatiko ordainsariak,2899.0,2899.0,0.0,,,
1822,9241,14100,,Bestelako langileak,22555.0,22555.0,505.82,,,
1822,9241,14101,,Ordezko langileen ordainsariak,569.0,569.0,0.0,,,
1822,9241,16000,,"Gizarte Segurantza, enpresaren kontura",91597.0,91597.0,26249.18,,,
1822,9241,16500,,"Elkarkidetzako kuotak, Udalaren kontura",4876.0,4876.0,911.34,,,
1822,9241,22699,,Herritarren parte-hartzeko beste hainbat gastu,1000.0,1000.0,0.0,,,
1822,9241,22701,,Jaietako eszenatokiak jartzea auzoetan,90000.0,90000.0,0.0,,,
1822,9241,22732,,Zerbitzuak emateko kontratuak,190000.0,190000.0,30230.59,,,
1822,9241,22734,R,Partaidetza-prozesua: Zabalganako kirol azpiegiturak,0.0,26424.99,0.0,,,
1822,9241,22799,,Herritarren parte-hartzeko beste hainbat kanpo-lan,25000.0,25000.0,2027.95,,,
1822,9241,62505,,Bestelako tresnak,2000.0,2000.0,0.0,,,
1822,9242,48014,,Diru-laguntza: herritarren partaidetzarako proiektua,24000.0,24000.0,0.0,,,
1822,9242,48954,,Auzo-elkarteentzako diru-laguntzak,240000.0,240000.0,0.0,,,
1825,3371,22702,,Banatzaile elektronikoak,42699.98,42699.98,0.0,,,
1825,9204,12000,,Funtzionarioen oinarrizko ordainsariak,722616.0,722616.0,133473.27,,,
1825,9204,12100,,Funtzionarioen ordainsari osagarriak,903582.0,903582.0,228455.48,,,
1825,9204,12105,,Helburuak lortu izanagatiko ordainsariak,19262.0,19262.0,0.0,,,
1825,9204,14100,,Bestelako langileak,282243.0,282243.0,79854.4,,,
1825,9204,14101,,Ordezko langileen ordainsariak,4289.0,4289.0,0.0,,,
1825,9204,16000,,"Gizarte Segurantza, enpresaren kontura",554934.0,554934.0,150450.58,,,
1825,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",47204.0,47204.0,9329.64,,,
1825,9251,22201,,Herritarrei argibideak emateko sistema (010),670000.0,670000.0,96435.52,,,
1825,9251,22201,R,Herritarrei argibideak emateko sistema (010),0.0,33470.58,0.0,,,
2310,3301,11000,,Kabineteko behin-behineko langileen ordainsariak,96743.0,96743.0,18291.51,,,
2310,3301,11001,,Helburuak lortu izanagatiko ordainsariak,1112.0,1112.0,0.0,,,
2310,3301,12000,,Funtzionarioen oinarrizko ordainsariak,27190.0,27190.0,5208.26,,,
2310,3301,12100,,Funtzionarioen ordainsari osagarriak,41727.0,41727.0,11392.22,,,
2310,3301,12105,,Helburuak lortu izanagatiko ordainsariak,1112.0,1112.0,0.0,,,
2310,3301,16000,,Seguridad social a cargo del ayuntamiento,33207.0,33207.0,8576.87,,,
2310,3301,21906,,Reparación de equipos adiovisuales,500.0,500.0,0.0,,,
2310,3301,22765,,Contrato servicios iradier arena,15000.0,15000.0,3282.09,,,
2311,3291,43101,,A la escuela de musica luis aramburu,1937358.59,1937358.59,1000000.0,,,
2311,3291,73101,,Aportacion escuela de musica luis aranburu,61187.14,61187.14,0.0,,,
2311,3292,43103,,Al conservatorio de la danza jose uruñuela,789975.04,789975.04,350000.0,,,
2311,3292,73103,,Aportacion al conservatorio de danza jose uruñuela,15000.0,15000.0,0.0,,,
2311,3301,12000,,Retribuciones basicas de funcionarios,289262.0,289262.0,55941.35,,,
2311,3301,12100,,Retribuciones complementarias funcionarios,347752.0,347752.0,94832.89,,,
2311,3301,12105,,Helburuak lortu izanagatiko ordainsariak,7021.0,7021.0,0.0,,,
2311,3301,14100,,Bestelako langileak,325701.0,325701.0,76305.68,,,
2311,3301,14101,,Ordezko langileen ordainsariak,2156.0,2156.0,0.0,,,
2311,3301,16000,,"Gizarte Segurantza, enpresaren kontura",291726.0,291726.0,78434.81,,,
2311,3301,16500,,"Elkarkidetzako kuotak, Udalaren kontura",14217.0,14217.0,2824.72,,,
2311,3301,22111,,Tresna eta lanabesak,500.0,500.0,0.0,,,
2311,3301,62501,,Altzariak,500.0,500.0,0.0,,,
2311,3301,62901,,Kultur ekintzarako ekipoak erostea,10000.0,10000.0,0.0,,,
2311,3341,48975,,Artium museoa,130000.0,130000.0,0.0,,,
231201,3322,12000,,Funtzionarioen oinarrizko ordainsariak,236402.0,236402.0,48247.02,,,
231201,3322,12100,,Funtzionarioen ordainsari osagarriak,283215.0,283215.0,79146.94,,,
231201,3322,12105,,Helburuak lortu izanagatiko ordainsariak,8699.0,8699.0,0.0,,,
231201,3322,14100,,Bestelako langileak,78567.0,78567.0,12268.0,,,
231201,3322,14101,,Ordezko langileen ordainsariak,407.0,407.0,0.0,,,
231201,3322,16000,,"Gizarte Segurantza, enpresaren kontura",186867.0,186867.0,50301.63,,,
231201,3322,16500,,"Elkarkidetzako kuotak, Udalaren kontura",3958.0,3958.0,675.81,,,
231201,3322,22699,,Artxiboko kontserbazio-gastu materialak,8000.0,8000.0,711.44,,,
231201,3322,22752,,Udal artxiboko kontratuak,30000.0,30000.0,0.0,,,
231201,3322,22752,R,Udal artxiboko kontratuak,0.0,11224.75,5424.02,,,
231201,3322,62801,,Udal Artxiborako funtsak erostea,3000.0,3000.0,850.24,,,
231202,3391,22757,R,Folklore Akademiako zerbitzu-enpresak,0.0,2507.49,0.0,,,
231203,3301,20103,,Alokairuak,70000.0,70000.0,25228.01,,,
231203,3301,22706,,"DISEINU, INPRIMAKETA ETA PUBLIZITATE ZERBITZUAK (BERRIA)",12000.0,12000.0,0.0,,,
231203,3333,62706,,INBERTSIOAK IRADIER ARENAN,400000.0,400000.0,0.0,,,
231203,3341,22635,,Azkena Rock jaialdia,379999.89,379999.89,189999.95,,,
231203,3341,22652,,Beste kultura-jarduera batzuk - dantzaldiak,50000.0,50000.0,11999.42,,,
231203,3341,22653,,Kultura-zabalkundea,53000.0,53000.0,12138.25,,,
231203,3341,22654,,Kultura Plan Estrategikoa,260000.0,260000.0,24135.26,,,
231203,3341,22654,R,Kultura Plan Estrategikoa,0.0,1951.35,0.0,,,
231203,3341,22733,,Espazio publikoetako kultura-programak,210000.0,210000.0,9030.0,,,
231203,3341,22733,R,Espazio publikoetako kultura-programak,0.0,381.0,0.0,,,
231203,3341,22753,,KULTURA BITARTEKARITZARAKO PROGRAMA  ,30000.0,30000.0,0.0,,,
231203,3341,22756,,Kultur Ekintzen Zerbitzua,290000.0,290000.0,30277.39,,,
231203,3341,22756,R,Kultur Ekintzen Zerbitzua,0.0,23003.22,963.96,,,
231203,3341,41911,,HITZARMENA: EHU KULTUR JARDUEREN KOORDINAZIOA,6000.0,6000.0,0.0,,,
231203,3341,41926,,Hitzarmena: EHU - udal aktak,13000.0,13000.0,0.0,,,
231203,3341,41926,R,Hitzarmena: EHU - udal aktak,0.0,2600.0,0.0,,,
231203,3341,48100,,Hitzarmena: ICOFF jaialdia,7000.0,7000.0,0.0,,,
231203,3341,48100,R,Hitzarmena: ICOFF jaialdia,0.0,1400.0,0.0,,,
231203,3341,48101,,Hitzarmena: Arteen arloko fantasia jaialdia II. Astea (TARTALO ),20000.0,20000.0,0.0,,,
231203,3341,48917,,Hitzarmena Magialdiarekin,85000.0,85000.0,0.0,,,
231203,3341,48917,R,Hitzarmena Magialdiarekin,0.0,17500.0,17500.0,,,
231203,3341,48929,,Deialdia: Jazzaldia,198000.0,198000.0,0.0,,,
231203,3341,48929,R,Deialdia: Jazzaldia,0.0,39600.0,0.0,,,
231203,3341,48933,,Kultur proiektuetarako dirulaguntza deialdia,210000.0,210000.0,0.0,,,
231203,3341,48933,R,Kultur proiektuetarako dirulaguntza deialdia,0.0,38549.12,14977.12,,,
231203,3341,48939,,Valentín de Foronda patronatua,12000.0,12000.0,0.0,,,
231203,3341,48961,,Hitzarmena: World Press Photo,52000.0,52000.0,0.0,,,
231203,3341,48961,R,Hitzarmena: World Press Photo,0.0,11400.0,11400.0,,,
231203,3341,48962,,Hitzarmena: argazkigintza-elkartea,8000.0,8000.0,0.0,,,
231203,3341,48962,R,Hitzarmena: argazkigintza-elkartea,0.0,1600.0,0.0,,,
231203,3341,48970,,Hitzarmena: Arabako Bertsozale Elkartea,14000.0,14000.0,0.0,,,
231203,3341,48970,R,Hitzarmena: Arabako Bertsozale Elkartea,0.0,2800.0,0.0,,,
231203,3341,48971,,Hitzarmena Arabako Dantzarien Biltzarrarekin,8000.0,8000.0,0.0,,,
231203,3341,48971,R,Hitzarmena Arabako Dantzarien Biltzarrarekin,0.0,1600.0,0.0,,,
231203,3341,48972,,Hitzarmena: zas kultur,14000.0,14000.0,0.0,,,
231203,3341,48972,R,Hitzarmena: zas kultur,0.0,2800.0,0.0,,,
231203,3342,48101,,Hitzarmena: Korterraza jaialdia,25000.0,25000.0,0.0,,,
231203,3342,48901,,Hitzarmena: Korterraza jaialdia,12000.0,12000.0,0.0,,,
231203,3342,48901,R,Hitzarmena: Gaztefilm jaialdia,0.0,2400.0,2400.0,,,
231203,3342,48902,,Hitzarmena: Aintzina folk,12000.0,12000.0,0.0,,,
231203,3342,48902,R,Hitzarmena: Aintzina folk,0.0,2400.0,0.0,,,
231203,3342,48907,,HITZARMENA: ALGARA ELKARTEAREN 25. URTEURRENA (BERRIA),18000.0,18000.0,0.0,,,
231203,3361,68500,,Eskultura eta artelanak erostea,30000.0,30000.0,2000.0,,,
231203,3361,68503,,Artelanak zaindu eta zaharberritzeko plana,85000.0,85000.0,0.0,,,
231203,3361,68503,R,Artelanak zaindu eta zaharberritzeko plana,0.0,77600.0,36860.0,,,
231203,3361,78100,,Dirulaguntza: Santa Maria katedraleko obrak,120000.0,120000.0,0.0,,,
231203,3361,78100,R,Dirulaguntza: Santa Maria katedraleko obrak,0.0,24000.0,0.0,,,
231203,3381,12000,,Funtzionarioen oinarrizko ordainsariak,197923.0,197923.0,34423.31,,,
231203,3381,12100,,Funtzionarioen ordainsari osagarriak,266566.0,266566.0,59990.05,,,
231203,3381,12105,,Helburuak lortu izanagatiko ordainsariak,5735.0,5735.0,0.0,,,
231203,3381,14100,,Bestelako langileak,102443.0,102443.0,24658.91,,,
231203,3381,14101,,Ordezko langileen ordainsariak,1451.0,1451.0,0.0,,,
231203,3381,16000,,"Gizarte Segurantza, enpresaren kontura",157951.0,157951.0,37981.04,,,
231203,3381,16500,,"Elkarkidetzako kuotak, Udalaren kontura",10494.0,10494.0,1587.15,,,
231203,3381,22643,,"Erraldoiak, harmailak eta jaiotza konpontzea",15000.0,15000.0,206.17,,,
231203,3381,22646,,Gu ere bertsotan,50000.0,50000.0,11777.6,,,
231203,3381,22660,,Inauteriak,45000.0,45000.0,43214.36,,,
231203,3381,22661,,Andre Maria Zuriaren jaiak,1050000.0,1050000.0,0.0,,,
231203,3381,22662,,Olarizu,15000.0,15000.0,0.0,,,
231203,3381,22663,,Eguberri eta erregetako kanpaina,210000.0,210000.0,41255.28,,,
231203,3381,22663,R,Eguberri eta erregetako kanpaina,0.0,29947.5,20872.5,,,
231203,3381,22664,,San Anton eta Santa Ageda jaiak,16000.0,16000.0,15938.49,,,
231203,3381,22701,,Jaietako eszenatokiak jartzea eta beste ekitaldiak,170000.0,170000.0,14919.3,,,
231203,3381,22701,R,Jaietako eszenatokiak jartzea eta beste ekitaldiak,0.0,901.7,0.0,,,
231203,3381,48024,,Hitzarmena erregioen etxeekin,60000.0,60000.0,0.0,,,
231203,3381,48024,R,Hitzarmena erregioen etxeekin,0.0,13600.0,0.0,,,
231203,3381,48908,,HITZARMENA: KONPARTSA FEDERAZIOA. 2027KO INAUTERIAK. BERRIA,74000.0,74000.0,0.0,,,
231203,3381,48909,,Hitzarmena: blusa eta neska taldeen elkartea,30000.0,30000.0,0.0,,,
231203,3381,48910,,Jaietako blusa eta neska taldeei diru laguntzak emateko deialdia,120000.0,120000.0,0.0,,,
231203,3381,48910,R,Jaietako blusa eta neska taldeei diru laguntzak emateko deialdia,0.0,24000.0,0.0,,,
231203,3381,48922,,Inauterietako konpartsentzako deialdia,95000.0,95000.0,81559.11,,,
231203,3381,48969,,Hitzarmena Urrezko Zeledoien Elkartearekin,13000.0,13000.0,0.0,,,
231203,3381,48969,R,Hitzarmena Urrezko Zeledoien Elkartearekin,0.0,2400.0,2400.0,,,
231203,3381,48980,,Poetak maiatzean hitzarmena,30000.0,30000.0,0.0,,,
231203,3381,78001,,Ekarpena: lurralde etxeak,40000.0,40000.0,0.0,,,
231203,3381,78001,R,Ekarpena: lurralde etxeak,0.0,6400.0,0.0,,,
231203,3392,22737,,Erraldoiek konpartsak,57000.0,57000.0,3120.18,,,
231204,3321,22649,,Udalaren liburutegi sarearen programa,65000.0,65000.0,14753.93,,,
231204,3321,22726,,GASTEIZKO LIBURU AZOKA,60000.0,60000.0,0.0,,,
231204,3321,22749,,Liburutegi sareko kontratuak,1988458.12,1988458.12,331409.68,,,
231204,3321,62800,,Liburutegi sarerako argitalpenak eta liburuak erostea,100000.0,100000.0,35272.58,,,
231204,3341,12000,,Funtzionarioen oinarrizko ordainsariak,273563.0,273563.0,57549.99,,,
231204,3341,12100,,Funtzionarioen ordainsari osagarriak,311020.0,311020.0,86689.26,,,
231204,3341,12105,,Helburuak lortu izanagatiko ordainsariak,7930.0,7930.0,0.0,,,
231204,3341,14100,,Bestelako langileak,157732.0,157732.0,32483.81,,,
231204,3341,14101,,Ordezko langileen ordainsariak,2634.0,2634.0,0.0,,,
231204,3341,16000,,"Gizarte Segurantza, enpresaren kontura",227150.0,227150.0,65285.37,,,
231204,3341,16500,,"Elkarkidetzako kuotak, Udalaren kontura",15978.0,15978.0,3037.8,,,
231204,3341,22607,,Gizarte-etxeetako kanpainen zabalkundea,15000.0,15000.0,4029.04,,,
231204,3341,22608,,Kultur proiektuak zonaldeetan,40000.0,40000.0,6498.77,,,
231204,3341,22636,,Gizarte-etxeetako kultura-ikastaroak,600000.0,600000.0,164785.57,,,
231204,3341,22647,,Gizarte-etxeetako kanpainak,101000.0,101000.0,26118.74,,,
231204,3341,22647,R,Gizarte-etxeetako kanpainak,0.0,2966.0,0.0,,,
231205,3332,12000,,Funtzionarioen oinarrizko ordainsariak,58790.0,58790.0,11488.43,,,
231205,3332,12100,,Funtzionarioen ordainsari osagarriak,79598.0,79598.0,21429.94,,,
231205,3332,12105,,Helburuak lortu izanagatiko ordainsariak,1443.0,1443.0,0.0,,,
231205,3332,14100,,Bestelako langileak,54760.0,54760.0,11651.59,,,
231205,3332,14101,,Ordezko langileen ordainsariak,512.0,512.0,0.0,,,
231205,3332,16000,,"Gizarte Segurantza, enpresaren kontura",56741.0,56741.0,15283.13,,,
231205,3332,16500,,"Elkarkidetzako kuotak, Udalaren kontura",4012.0,4012.0,856.8,,,
231205,3332,22622,,Montehermoso Kulturuneko programak,189000.0,189000.0,32624.73,,,
231205,3332,22623,,Publikoak sortu eta leialtzeko programak,40000.0,40000.0,882.35,,,
231205,3332,22751,,Montehermosoko zerbitzu-kontratuak,198000.0,198000.0,21863.49,,,
231205,3332,62602,,Montehermosoko zerbitzu-kontratuak,2000.0,2000.0,310.03,,,
231205,3332,62901,,Ekipoak erostea: Montehermoso,30000.0,30000.0,9830.94,,,
231205,3341,48906,,HITZARMENA: ASOCIACIÓN SINCRO BERNAOLA FESTIVAL (BERRIA),14000.0,14000.0,0.0,,,
231210,3392,12000,,Funtzionarioen oinarrizko ordainsariak,582627.0,582627.0,127944.15,,,
231210,3392,12100,,Funtzionarioen ordainsari osagarriak,713212.0,713212.0,206704.82,,,
231210,3392,12105,,Helburuak lortu izanagatiko ordainsariak,11611.0,11611.0,0.0,,,
231210,3392,14100,,Bestelako langileak,184655.0,184655.0,90273.36,,,
231210,3392,14101,,Ordezko langileen ordainsariak,1219.0,1219.0,0.0,,,
231210,3392,16000,,"Gizarte Segurantza, enpresaren kontura",438036.0,438036.0,139046.91,,,
231210,3392,16500,,"Elkarkidetzako kuotak, Udalaren kontura",25205.0,25205.0,5703.98,,,
231210,3392,21207,,Musika Bandako ekipoak konpontzea eta mantentzea,20000.0,20000.0,0.0,,,
231210,3392,22692,,Musika Banda - kolaborazioak,18000.0,18000.0,7899.1,,,
231210,3392,22699,,Musika Bandaren programazio gastuak,62000.0,62000.0,19179.62,,,
231210,3392,22732,,Zerbitzuak emateko kontratuak,30000.0,30000.0,8382.29,,,
231210,3392,62800,,Udal Artxiborako argitalpenak eta liburuak erostea,6500.0,6500.0,0.0,,,
231210,3392,62903,,Musika bandarako ekipamendua,25000.0,25000.0,80.84,,,
231220,3341,48106,,HITZARMENA: ARABAKO ZELIAKOEN ELKARTEA. XV. GANBERA-ZIKLOA,15000.0,15000.0,0.0,,,
231220,3342,12000,,Funtzionarioen oinarrizko ordainsariak,222055.0,222055.0,40595.38,,,
231220,3342,12100,,Funtzionarioen ordainsari osagarriak,280329.0,280329.0,76500.03,,,
231220,3342,12105,,Helburuak lortu izanagatiko ordainsariak,6530.0,6530.0,0.0,,,
231220,3342,14100,,Bestelako langileak,124688.0,124688.0,49099.3,,,
231220,3342,14101,,Ordezko langileen ordainsariak,860.0,860.0,0.0,,,
231220,3342,16000,,"Gizarte Segurantza, enpresaren kontura",215031.0,215031.0,65230.63,,,
231220,3342,16500,,"Elkarkidetzako kuotak, Udalaren kontura",11562.0,11562.0,2712.06,,,
231220,3342,22603,,Antzoki Sarearen publizitate berezia,15000.0,15000.0,3221.52,,,
231220,3342,22627,,Antzoki Sareko ikuskizun eta jaialdiak,540000.0,540000.0,28534.44,,,
231220,3342,22627,R,Antzoki Sareko ikuskizun eta jaialdiak,0.0,5443.15,0.0,,,
231220,3342,22628,,"Ikuskizunak, biran",500500.0,500500.0,244171.15,,,
231220,3342,22628,R,"Ikuskizunak, biran",0.0,840.0,0.0,,,
231220,3342,22648,,"Koprodukzio eszenikoa, sortzaile lokalak",40000.0,40000.0,0.0,,,
231220,3342,22732,,Zerbitzuak emateko kontratuak ,385000.0,385000.0,111551.74,,,
231220,3342,47140,,Topa! proiektua,35000.0,35000.0,0.0,,,
231220,3342,48981,,Hitzarmena Teatro Paraisorekin,55000.0,55000.0,0.0,,,
231220,3342,48981,R,Hitzarmena Teatro Paraisorekin,0.0,11000.0,0.0,,,
231220,3342,48982,,Hitzarmena: DAZZ JAZZ,12000.0,12000.0,0.0,,,
231220,3342,48982,R,Hitzarmena: DAZZ JAZZ,0.0,2400.0,2400.0,,,
231220,3342,48989,,Hitzarmena Ortzairekin,40000.0,40000.0,0.0,,,
231220,3342,48989,R,Hitzarmena Ortzairekin,0.0,8000.0,0.0,,,
231220,3342,48990,,Hitzarmena Baratza Aretoarekin,46000.0,46000.0,0.0,,,
231220,3342,48990,R,Hitzarmena Baratza Aretoarekin,0.0,8000.0,0.0,,,
231220,3342,62251,,INBERTSIOAK: PRINCIPAL ANTZOKIKO INSTALAZIO ESZENIKOAK,1710065.26,1710065.26,0.0,,,
231220,3342,62901,,"EKIPOAK EROSTEA, ANTZOKI SAREA",15000.0,15000.0,0.0,,,
231901,3201,12000,,Funtzionarioen oinarrizko ordainsariak,1754253.0,1754253.0,319054.99,,,
231901,3201,12100,,Funtzionarioen ordainsari osagarriak,1799355.0,1799355.0,447206.87,,,
231901,3201,12105,,Helburuak lortu izanagatiko ordainsariak,51272.0,51272.0,0.0,,,
231901,3201,14100,,Bestelako langileak,582898.0,582898.0,277282.57,,,
231901,3201,14101,,Ordezko langileen ordainsariak,9094.0,9094.0,0.0,,,
231901,3201,16000,,"Gizarte Segurantza, enpresaren kontura",1323344.0,1323344.0,396034.17,,,
231901,3201,16500,,"Elkarkidetzako kuotak, Udalaren kontura",66991.0,66991.0,13113.16,,,
231901,3231,22106,,Elikagaiak,90000.0,90000.0,14133.09,,,
231901,3231,22115,,Berariazko material teknikoa,15000.0,15000.0,3085.85,,,
231901,3231,22199,,Bestelako hainbat hornikuntza eta gastu - hezkuntza,10000.0,10000.0,34.76,,,
231901,3231,22786,,Haur eskoletako bazkari-zerbitzua,58000.0,58000.0,10428.39,,,
231901,3231,62202,,Patioetako esku-hartzeak,160000.0,160000.0,0.0,,,
231901,3231,62501,,Haur eskoletako altzariak,9000.0,9000.0,0.0,,,
231901,3231,62505,,Haur eskoletako  bestelako tresnak,9000.0,9000.0,0.0,,,
231901,3232,22651,,Hiri hezkidetzako programa,40000.0,40000.0,0.0,,,
231901,3232,22659,,Hezkuntza programak,335000.0,335000.0,84031.19,,,
231901,3232,22787,,Udaleko Eskola Kontseilua,3000.0,3000.0,0.0,,,
231901,3261,22300,,Hezkuntzako garraioa,4000.0,4000.0,301.1,,,
231902,3201,12000,,Funtzionarioen oinarrizko ordainsariak,234486.0,234486.0,52044.88,,,
231902,3201,12100,,Funtzionarioen ordainsari osagarriak,265157.0,265157.0,78860.48,,,
231902,3201,12105,,Helburuak lortu izanagatiko ordainsariak,7218.0,7218.0,0.0,,,
231902,3201,14100,,Bestelako langileak,123987.0,123987.0,15785.11,,,
231902,3201,14101,,Ordezko langileen ordainsariak,1561.0,1561.0,0.0,,,
231902,3201,16000,,"Gizarte Segurantza, enpresaren kontura",183010.0,183010.0,49005.58,,,
231902,3201,16500,,"Elkarkidetzako kuotak, Udalaren kontura",9368.0,9368.0,2331.21,,,
231902,3201,20200,,Makineria eta instalazioak alokatzea - hezkuntza,50.0,50.0,0.0,,,
231902,3201,22115,,Berariazko material teknikoa,10925.0,10925.0,637.67,,,
231902,3201,22603,,Haur-eskolen kanpainaren eta udako programaren zabalkundea,4000.0,4000.0,108.9,,,
231902,3232,22605,,Jardunaldiak,5000.0,5000.0,4394.05,,,
