#Organikoa,Funtzionala,Ekonomikoa,R,Aplikazioaren izena,2025ko Hasierako kreditua,2025ko Behin-betiko kreditua,Obligado
1523,1741,60700,R,Nekazaritza Eremuko paisaia hobetzea,0.0,34085.95,34062.4
1523,1741,72202,,Hitzarmena: Mendiolako obrak,200000.0,200000.0,0.0
1523,1741,73401,A,Foru Planeko obren kofinantzaketa,0.0,100000.0,49297.64
1523,1742,22700,,Garbiketarako eta hondakinen bilketa eta garraiorako kontratua,1275000.0,1258553.27,1243618.73
1523,1743,21000,,Azpiegiturak eta ondasun naturalak,80000.0,80000.0,81153.99
1523,1743,21902,,"Baso-bide, landaketak eta naturguneak mantentzea",100000.0,100000.0,106814.93
1523,1743,21902,R,"Baso-bide, landaketak eta naturguneak mantentzea",0.0,12824.8,12807.67
1523,1743,21911,,Herrietako lorategiak onik zaintzea,365800.0,365800.0,365732.4
1523,1743,22111,,Tresnak,19000.0,18145.41,8645.62
1523,1743,22145,,Eremu hondatuak lehengoratzea,30000.0,30000.0,32359.9
1523,1743,22701,,Landa eremuko azterlanak eta proiektuak,20000.0,3553.27,14628.9
1523,1743,22701,R,Landa eremuko azterlanak eta proiektuak,0.0,15730.0,15730.0
1523,1743,72000,,"AFA, lursailen arteko bideak egitea",100000.0,133748.05,0.0
1523,1749,12000,,Funtzionarioen oinarrizko ordainsariak,144030.0,144030.0,148481.99
1523,1749,12100,,Funtzionarioen ordainsari osagarriak,229176.0,229176.0,227164.27
1523,1749,13000,,Lan-kontratudun langile finkoen ordainsariak,139811.0,139811.0,135243.44
1523,1749,16000,,"Gizarte Segurantza, enpresaren kontura",155640.0,155640.0,157102.26
1523,1749,16500,,"Elkarkidetzako kuotak, Udalaren kontura",8718.0,8718.0,9571.52
1523,1749,48112,,Hitzarmena: Kontzejuen elkartea,115000.0,115000.0,92000.0
1523,1749,48112,R,Hitzarmena: Kontzejuen elkartea,0.0,23000.0,23000.0
1523,1749,78919,,Dirulaguntzak: gizarte zentroak,70000.0,70000.0,0.0
1523,1749,78919,R,Dirulaguntzak: gizarte zentroak,0.0,69999.0,69999.0
1524,1331,12000,,Funtzionarioen oinarrizko ordainsariak,311730.0,311730.0,318296.01
1524,1331,12100,,Funtzionarioen ordainsari osagarriak,419957.0,419957.0,410254.49
1524,1331,14100,,Bestelako langileak,221560.0,221560.0,175080.45
1524,1331,16000,,"Gizarte Segurantza, enpresaren kontura",327760.0,327760.0,285929.25
1524,1331,16500,,"Elkarkidetzako kuotak, Udalaren kontura",18800.0,18800.0,18723.87
1524,1331,20200,,Aparkalekuak mantendu eta arautzea,240000.0,233430.18,219030.06
1524,1331,21005,,TAO agenteen aldagela,10000.0,10000.0,10064.54
1524,1331,21050,,Seinaleztapena onik zaintzea,108500.0,108500.0,85905.24
1524,1331,21050,A,Seinaleztapena onik zaintzea,0.0,509.18,0.0
1524,1331,21050,R,Seinaleztapena onik zaintzea,0.0,86925.4,78760.81
1524,1331,21109,,Bide-segurtasuneko eta trafikoa lasaitzeko seinaleak hobetzea,50000.0,50000.0,48892.77
1524,1331,21505,,"Mantentze-lanak, garapena eta/edo komunikazioa (kamerak, mezu aldagarriko panela, EGE)",30000.0,0.0,0.0
1524,1331,21910,,Trafikoa kontrolatzeko sistema mantentzea,1532000.0,1532000.0,1473686.54
1524,1331,60107,,Zirkulazioa kontrolatzeko sistema,150000.0,282000.0,275.88
1524,1331,60107,A,Zirkulazioa kontrolatzeko sistema,0.0,98077.31,0.0
1524,1331,60107,R,Zirkulazioa kontrolatzeko sistema,0.0,17871.7,17871.7
1524,1331,60109,,Trafikoarentzako aukeren azterketa,15000.0,0.0,0.0
1524,1331,60143,A,Bide segurtasuna hiriaren zabalpenetan,0.0,193.73,0.0
1524,1331,60143,R,Bide segurtasuna hiriaren zabalpenetan,0.0,30334.52,30178.71
1524,1331,60614,,San Martin TAOa handitzea,0.0,80000.0,32856.95
1524,1331,61108,R,Eu-Trafikoa eta udal-aparkalekuak kudeatzeko inbertsioak,0.0,75886.74,75886.74
1524,1331,62703,A,EU-Emisio gutxiko eremua,0.0,344776.86,344776.86
1524,1331,62901,,Tresneria erostea,15000.0,15000.0,13083.33
1524,4413,62701,A,BEIaren kotxetegiak,0.0,11192.45,11192.45
1620,1515,61401,,PIIE-BIZAN Zaramaga egokitzea,0.0,255000.0,202604.09
1620,1515,61401,A,PIIE-BIZAN Zaramaga egokitzea,0.0,174775.68,174775.68
1620,1515,61401,R,PIIE-BIZAN Zaramaga egokitzea,0.0,1047909.93,501189.33
1620,3421,62296,A,Kirol zelaietako inbertsioak,0.0,80917.01,32698.42
1620,3421,62296,R,Kirol zelaietako inbertsioak,0.0,221441.35,219890.93
1620,3422,22148,,Igerilekuak mantentzeko kontratua,1450000.0,1450113.39,1449932.83
1620,3422,62926,R,Igerilekuetako kontratuetako inbertsioak,0.0,232529.63,159822.28
1620,9211,62203,,Erietxe zaharreko zerbitzuak birkokatzea,0.0,191992.52,0.0
1620,9211,62204,,Zentro eta lokaletako inbertsioak,720000.0,720000.0,197685.83
1620,9211,62204,R,Zentro eta lokaletako inbertsioak,0.0,337002.39,333903.85
1620,9211,62205,R,Ikastetxeetako obrak,0.0,206.79,155.1
1620,9211,62292,,Beste instalazio batzuetako inbertsioak,1.0,876827.78,166142.7
1620,9211,62293,,Udal eraikinetako inbertsioak,900000.0,900000.0,259364.15
1620,9211,62293,R,Udal eraikinetako inbertsioak,0.0,1393943.74,1339051.28
1620,9211,62303,,Makinak erostea,10000.0,18500.0,17980.31
1620,9211,64304,,"Ordainsariak, azterlanak eta proiektuak",14000.0,5500.0,5415.96
1620,9212,21100,,Udal eraikinak onik zaintzea,600000.0,650000.0,641125.28
1620,9212,21107,,Udal eraikinak mantentzeko konponketa eta hornikuntzak,280000.0,380000.0,334138.72
1620,9212,21107,R,Udal eraikinak mantentzeko konponketa eta hornikuntzak,0.0,39704.34,39691.56
1620,9212,21207,,Ekipoak onik zaindu eta konpontzea,90000.0,100000.0,123838.33
1620,9212,22109,,Garbiketa-produktuak,300000.0,255000.0,266991.97
1620,9212,22682,,Mantentzeko hornidura txikiak,600000.0,600000.0,568976.24
1620,9212,22727,,Instalazioak mantentzeko kontratua,850000.0,870000.0,902415.57
1620,9212,22727,R,Instalazioak mantentzeko kontratua,0.0,17260.12,16711.11
1620,9214,22146,,Edukiontzi higienikoetarako kontratua,25000.0,24886.61,20434.33
1620,9214,22146,R,Edukiontzi higienikoetarako kontratua,0.0,599.67,0.0
1620,9214,22783,,Garbiketa Ataleko kontratuak,2800000.0,2846400.0,2831607.14
1620,9214,22784,,Indesa-ri garbitzeko zerbitzua agintzea ,3526500.0,3526500.0,3526627.44
1620,9215,21200,,Makinak eta instalazioak onik zaintzea,1615000.0,1711500.0,1602089.57
1620,9215,22101,,Udal eraikinetako energia elektrikoa,4070000.0,4370000.0,4611186.6
1620,9215,22101,R,Udal eraikinetako energia elektrikoa,0.0,3143.99,3139.63
1620,9215,22103,,Energia-eraginkortasunerako kontratua,4545000.0,4618500.0,4507218.38
1620,9215,22149,,Gainerako udal eraikinetako gasa,130000.0,122000.0,120967.06
1620,9215,22149,R,Gainerako udal eraikinetako gasa,0.0,26538.81,23273.13
1620,9215,22751,,Instalazio elektrikoak mantentzeko kontratua,250000.0,243000.0,241620.65
1620,9215,62259,,Instalazio elektrikoetako inbertsio-kontratua ,355000.0,355000.0,354745.44
1620,9215,62259,A,Instalazio elektrikoetako inbertsio-kontratua ,0.0,4364.42,1575.89
1620,9215,62259,R,Instalazio elektrikoetako inbertsio-kontratua ,0.0,251603.49,147234.58
1620,9215,62303,,Energiaren kudeaketarako ekipoak berritzea,546000.0,567000.0,504651.51
1620,9215,62303,A,Energiaren kudeaketarako ekipoak berritzea,0.0,203.84,0.0
1620,9219,12000,,Funtzionarioen oinarrizko ordainsariak,152211.0,152211.0,163959.71
1620,9219,12100,,Funtzionarioen ordainsari osagarriak,197974.0,197974.0,201993.83
1620,9219,14100,,Bestelako langileak,78999.0,78999.0,84082.52
1620,9219,16000,,"Gizarte Segurantza, enpresaren kontura",119816.0,119816.0,135925.85
1620,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",10471.0,10471.0,10845.58
1630,9219,12000,,Funtzionarioen oinarrizko ordainsariak,3787768.0,3787768.0,3632600.69
1630,9219,12100,,Funtzionarioen ordainsari osagarriak,4830737.0,4830737.0,4603442.22
1630,9219,13000,,Lan-kontratudun langile finkoen ordainsariak,7721.0,7721.0,39872.77
1630,9219,14100,,Bestelako langileak,2524154.0,2524154.0,2671957.16
1630,9219,16000,,"Gizarte Segurantza, enpresaren kontura",4140710.0,4140710.0,3791027.01
1630,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",159596.0,159596.0,164591.73
1641,9219,12000,,Funtzionarioen oinarrizko ordainsariak,23331.0,23331.0,23748.04
1641,9219,12100,,Funtzionarioen ordainsari osagarriak,29664.0,29664.0,28223.58
1641,9219,16000,,"Gizarte Segurantza, enpresaren kontura",17245.0,17245.0,16924.19
1642,9219,12000,,Funtzionarioen oinarrizko ordainsariak,112153.0,112153.0,110255.97
1642,9219,12100,,Funtzionarioen ordainsari osagarriak,140783.0,140783.0,135746.14
1642,9219,16000,,"Gizarte Segurantza, enpresaren kontura",71872.0,71872.0,68929.88
1642,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",4694.0,4694.0,5586.56
164201,9219,62315,A,"EU-Entzumen-dibertsitate funtzionala duten pertsonentzako alarma (PSTD, II. fasea)",0.0,0.0,0.0
1643,9219,12000,,Funtzionarioen oinarrizko ordainsariak,62895.0,62895.0,61804.73
1643,9219,12100,,Funtzionarioen ordainsari osagarriak,78078.0,78078.0,73547.47
1643,9219,14100,,Bestelako langileak,23107.0,23107.0,28167.02
1643,9219,16000,,"Gizarte Segurantza, enpresaren kontura",43941.0,43941.0,47876.54
1643,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2796.0,2796.0,2793.28
1644,9219,12000,,Funtzionarioen oinarrizko ordainsariak,966474.0,966474.0,1145925.99
1644,9219,12100,,Funtzionarioen ordainsari osagarriak,1396242.0,1396242.0,1554013.18
1644,9219,13000,,Lan-kontratudun langile finkoen ordainsariak,133.0,133.0,0.0
1644,9219,14100,,Bestelako langileak,396997.0,396997.0,545208.08
1644,9219,16000,,"Gizarte Segurantza, enpresaren kontura",1022306.0,1022306.0,1200005.75
1644,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",40931.0,40931.0,46864.5
1810,3401,11000,,Kabineteko behin-behineko langileen ordainsariak,88321.0,88321.0,85290.71
1810,3401,16000,,"Gizarte Segurantza, enpresaren kontura",19162.0,19162.0,19119.54
1815,3401,12000,,Funtzionarioen oinarrizko ordainsariak,224913.0,224913.0,193344.11
1815,3401,12100,,Funtzionarioen ordainsari osagarriak,312204.0,312204.0,242347.09
1815,3401,14100,,Bestelako langileak,49369.0,49369.0,106552.49
1815,3401,16000,,"Gizarte Segurantza, enpresaren kontura",180492.0,180492.0,169134.57
1815,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",11214.0,11214.0,9431.8
1820,1515,22704,,"Piie - Zaramagako gizarte-, kultura- eta kirol-jarduerak",364312.98,364312.98,30988.1
1820,1515,22704,R,PIEE-Zaramagako herritarren eta kultura eragileen parte-hartzea,0.0,220000.0,0.0
1820,3371,12000,,Funtzionarioen oinarrizko ordainsariak,2269500.0,2269500.0,2344241.19
1820,3371,12100,,Funtzionarioen ordainsari osagarriak,3159419.0,3159419.0,3373794.5
1820,3371,14100,,Bestelako langileak,1929787.0,2514337.1,2828699.09
1820,3371,16000,,"Gizarte Segurantza, enpresaren kontura",2418766.0,2418766.0,2645436.03
1820,3371,16500,,"Elkarkidetzako kuotak, Udalaren kontura",97946.0,97946.0,103430.14
1820,3371,22115,,Gizarte-etxeetako berariazko material teknikoa ,5000.0,5000.0,21730.32
1820,3371,22607,,Gizarte-etxeetako kanpainen zabalkundea ,5000.0,5000.0,3192.92
1820,3371,22618,,Gizarte-etxeetako bestelako funtzionamendu-gastuak ,70879.56,70879.56,52623.67
1820,3371,22663,,Eguberrietako haur parkea,80000.0,80000.0,94950.0
1820,3371,22697,,Kaleidos.red fundazioko kuota,12020.24,12020.24,12020.24
1820,3371,22732,,Aisia eta denbora libreko zerbitzu-kontratuak,2300878.5,2300878.5,2300171.69
1820,3371,22767,,Zonako lantaldeen programak,85000.0,85000.0,57365.88
1820,3371,62505,,Bestelako tresnak,10000.0,2842.68,2842.68
1820,9211,62512,,Gizarte-etxeetako ekipamendu inbertsioak,90000.0,62000.0,60252.3
1820,9241,48101,R,"Lankidetza-hitzarmena: Deustu-gizarte etxeak, 2030",0.0,15000.0,0.0
1820,9242,48988,,Hitzarmena: san martin auzotarren elkartea,100000.0,100000.0,80000.0
1822,1533,60133,,Gasteiz hobetuz,0.0,0.0,0.0
1822,1533,60133,A,Gasteiz hobetuz,0.0,685321.64,681230.35
1822,1533,60133,R,Gasteiz hobetuz,0.0,739678.3,408431.36
1822,1692,22733,,Gasteiz hobetuz (2.kap),300000.0,160000.0,143873.1
1822,1692,60133,,Gasteiz hobetuz,1300000.0,1613096.96,222072.96
1822,9241,12000,,Funtzionarioen oinarrizko ordainsariak,109341.0,109341.0,120841.77
1822,9241,12100,,Funtzionarioen ordainsari osagarriak,128760.0,128760.0,151411.24
1822,9241,14100,,Bestelako langileak,60537.0,60537.0,20502.69
1822,9241,16000,,"Gizarte Segurantza, enpresaren kontura",93470.0,93470.0,89980.11
1822,9241,16500,,"Elkarkidetzako kuotak, Udalaren kontura",4842.0,4842.0,4688.72
1822,9241,22699,,Herritarren parte-hartzeko beste hainbat gastu,1000.0,1000.0,938.32
1822,9241,22701,,Jaietako eszenatokiak jartzea auzoetan,60000.0,60000.0,81315.66
1822,9241,22732,,Zerbitzuak emateko kontratuak,185000.0,185000.0,168966.18
1822,9241,22733,R,Gasteiz hobetuz (2. kapitulua),0.0,17832.38,17832.38
1822,9241,22734,,Partaidetza-prozesua: Zabalganako kirol azpiegiturak,125000.0,50000.0,11325.0
1822,9241,22799,,Herritarren parte-hartzeko beste hainbat kanpo-lan,40000.0,40000.0,20134.98
1822,9241,62505,,Bestelako tresnak,2000.0,2000.0,10.03
1822,9242,48014,,Diru-laguntza: herritarren partaidetzarako proiektua,24000.0,24000.0,24000.0
1822,9242,48954,,Auzo-elkarteentzako diru-laguntzak,240000.0,240000.0,240000.0
1825,3371,22702,,Banatzaile elektronikoak,42699.98,42699.98,42699.98
1825,9204,12000,,Funtzionarioen oinarrizko ordainsariak,722836.0,722836.0,691817.17
1825,9204,12100,,Funtzionarioen ordainsari osagarriak,983473.0,983473.0,859515.13
1825,9204,14100,,Bestelako langileak,243945.0,243945.0,272907.99
1825,9204,16000,,"Gizarte Segurantza, enpresaren kontura",541806.0,541806.0,523174.4
1825,9204,16500,,"Elkarkidetzako kuotak, Udalaren kontura",41400.0,41400.0,45142.87
1825,9251,22201,,Herritarrei argibideak emateko sistema (010),670000.0,712543.6,639562.03
1825,9251,22201,R,Herritarrei argibideak emateko sistema (010),0.0,17000.0,10890.0
2310,3301,11000,,Kabineteko behin-behineko langileen ordainsariak,95500.0,95500.0,91365.39
2310,3301,12000,,Funtzionarioen oinarrizko ordainsariak,26729.0,26729.0,26171.9
2310,3301,12100,,Funtzionarioen ordainsari osagarriak,42176.0,42176.0,40156.2
2310,3301,16000,,"Gizarte Segurantza, enpresaren kontura",32000.0,32000.0,31502.38
2310,3301,21906,,Ikus-entzunezko ekipoen konponketa,500.0,500.0,305.85
2310,3301,22765,,Iradier Arenako zerbitzu-kontratua,15000.0,15000.0,12413.66
2310,3341,22708,,Iradier Arena analisiaren kontratuak,20000.0,20000.0,17484.5
2311,3291,43101,,Luis Aranburu Musika Eskolari,914914.7,1303384.52,1303384.52
2311,3291,73101,,"Ekarpena, Luis Aranburu Musika Eskolari",36740.0,36740.0,36740.0
2311,3292,43103,,Jose Uruñuela Dantza Kontserbatorioari,630873.73,1093548.26,1093548.26
2311,3292,73103,,"Ekarpena, Jose Uruñuela Dantza Kontserbatorioari",15000.0,15000.0,15000.0
2311,3301,12000,,Funtzionarioen oinarrizko ordainsariak,327403.0,327403.0,277889.53
2311,3301,12100,,Funtzionarioen ordainsari osagarriak,400852.0,400852.0,339866.03
2311,3301,14100,,Bestelako langileak,218753.0,218753.0,312414.33
2311,3301,16000,,"Gizarte Segurantza, enpresaren kontura",276212.0,276212.0,275653.3
2311,3301,16500,,"Elkarkidetzako kuotak, Udalaren kontura",12374.0,12374.0,13343.18
2311,3301,22111,,Tresna eta lanabesak,500.0,500.0,494.2
2311,3301,62501,,Altzariak,500.0,500.0,0.0
2311,3301,62901,,Kultur ekintzarako ekipoak erostea,10000.0,10000.0,4919.94
2311,3341,48975,,Artium museoa,130000.0,130000.0,130000.0
231201,3322,12000,,Funtzionarioen oinarrizko ordainsariak,261057.0,261057.0,231561.21
231201,3322,12100,,Funtzionarioen ordainsari osagarriak,310047.0,310047.0,287271.19
231201,3322,14100,,Bestelako langileak,60313.0,60313.0,89755.11
231201,3322,16000,,"Gizarte Segurantza, enpresaren kontura",188164.0,188164.0,184897.75
231201,3322,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2796.0,2796.0,3605.82
231201,3322,22699,,Artxiboko kontserbazio-gastu materialak,8000.0,8000.0,7943.07
231201,3322,22752,,Udal artxiboko kontratuak,30000.0,30000.0,18775.25
231201,3322,62801,,Udal Artxiborako funtsak erostea,3000.0,3000.0,2414.03
231202,3391,12000,,Funtzionarioen oinarrizko ordainsariak,317272.0,250786.96,250956.18
231202,3391,12100,,Funtzionarioen ordainsari osagarriak,468205.0,333783.94,334799.29
231202,3391,14100,,Bestelako langileak,102740.0,71266.01,71266.01
231202,3391,16000,,"Gizarte Segurantza, enpresaren kontura",238224.0,184906.32,185220.46
231202,3391,16500,,"Elkarkidetzako kuotak, Udalaren kontura",9276.0,7617.86,7617.86
231202,3391,22624,,Folklore akademiako programazio-gastuak,20000.0,20000.0,11273.27
231202,3391,22625,,Folklore Akademiaren musika-udalekuak,70000.0,70000.0,73500.0
231202,3391,22757,,Folklore Akademiako zerbitzu-enpresak,35000.0,35000.0,38699.13
231202,3391,62914,,Folklore Akademiako ekipamendua,5000.0,5000.0,4925.26
231203,3301,20103,,Alokairuak,70000.0,70000.0,68014.33
231203,3341,22629,,Babesletza: hara! arabar zirkolariak az,0.0,22000.0,22000.0
231203,3341,22635,,Azkena Rock jaialdia,379999.89,379999.89,379999.89
231203,3341,22652,,Beste kultura-jarduera batzuk - dantzaldiak,50000.0,50000.0,43590.49
231203,3341,22653,,Kultura-zabalkundea,53380.0,53352.14,52861.53
231203,3341,22654,,Kultura Plan Estrategikoa,258000.0,149623.0,120855.15
231203,3341,22733,,Espazio publikoetako kultura-programak,198000.0,198000.0,210906.41
231203,3341,22756,,Kultur Ekintzen Zerbitzua,290000.0,290000.0,362233.0
231203,3341,22756,R,Kultur Ekintzen Zerbitzua,0.0,8816.0,7215.34
231203,3341,41921,A,"Hitzarmena: EHU, Cortada jaialdia",0.0,1400.0,0.0
231203,3341,41926,,Hitzarmena: EHU - udal aktak,13000.0,13000.0,10400.0
231203,3341,41926,R,Hitzarmena: EHU - udal aktak,0.0,2000.0,2000.0
231203,3341,48100,,Hitzarmena: ICOFF jaialdia,7000.0,7000.0,5600.0
231203,3341,48100,R,Hitzarmena: ICOFF jaialdia,0.0,1400.0,1400.0
231203,3341,48101,,Hitzarmena: Arteen arloko fantasia jaialdia II. Astea (TARTALO ),20000.0,20000.0,20000.0
231203,3341,48101,R,Hitzarmena: Arteen arloko fantasia jaialdia II. Astea (TARTALO ),0.0,4000.0,4000.0
231203,3341,48102,,Hitzarmena: Negrasteiz,10000.0,2500.0,0.0
231203,3341,48917,,Hitzarmena Magialdiarekin,85000.0,87500.0,70000.0
231203,3341,48917,R,Hitzarmena Magialdiarekin,0.0,17000.0,17000.0
231203,3341,48929,,Deialdia: Jazzaldia,198000.0,198000.0,158400.0
231203,3341,48929,R,Deialdia: Jazzaldia,0.0,39600.0,39600.0
231203,3341,48933,,Kultur proiektuetarako dirulaguntza deialdia,200000.0,200000.0,159987.98
231203,3341,48933,A,Kultur proiektuetarako dirulaguntza deialdia,0.0,4677.64,0.0
231203,3341,48933,R,Kultur proiektuetarako dirulaguntza deialdia,0.0,36947.51,32080.88
231203,3341,48939,,Valentín de Foronda patronatua,12000.0,12000.0,12000.0
231203,3341,48961,,Hitzarmena: World Press Photo,52000.0,57000.0,45600.0
231203,3341,48961,R,Hitzarmena: World Press Photo,0.0,10400.0,10400.0
231203,3341,48962,,Hitzarmena: argazkigintza-elkartea,8000.0,8000.0,6400.0
231203,3341,48962,R,Hitzarmena: argazkigintza-elkartea,0.0,1600.0,1600.0
231203,3341,48970,,Hitzarmena: Arabako Bertsozale Elkartea,14000.0,14000.0,11200.0
231203,3341,48970,R,Hitzarmena: Arabako Bertsozale Elkartea,0.0,2800.0,2800.0
231203,3341,48971,,Hitzarmena Arabako Dantzarien Biltzarrarekin,8000.0,8000.0,6400.0
231203,3341,48971,R,Hitzarmena Arabako Dantzarien Biltzarrarekin,0.0,1600.0,1600.0
231203,3341,48972,,Hitzarmena: zas kultur,14000.0,14000.0,11200.0
231203,3342,48101,,Hitzarmena: Korterraza jaialdia,25000.0,25000.0,25000.0
231203,3342,48101,R,Hitzarmena: Korterraza jaialdia,0.0,5000.0,5000.0
231203,3342,48901,,Hitzarmena: Gaztefilm jaialdia,12000.0,12000.0,9600.0
231203,3342,48902,,Hitzarmena: Aintzina folk,12000.0,12000.0,9600.0
231203,3342,48903,,Hitzarmena: lokalmusik,14000.0,14000.0,10000.0
231203,3361,68500,,Eskultura eta artelanak erostea,30000.0,80000.0,71015.27
231203,3361,68500,R,Eskultura eta artelanak erostea,0.0,11000.0,0.0
231203,3361,68503,,Artelanak zaindu eta zaharberritzeko plana,85000.0,89571.38,11872.52
231203,3361,78100,,Dirulaguntza: Santa Maria katedraleko obrak,120000.0,120000.0,96000.0
231203,3361,78100,R,Dirulaguntza: Santa Maria katedraleko obrak,0.0,24000.0,24000.0
231203,3381,12000,,Funtzionarioen oinarrizko ordainsariak,193231.0,193231.0,178772.19
231203,3381,12100,,Funtzionarioen ordainsari osagarriak,271114.0,271114.0,234052.18
231203,3381,14100,,Bestelako langileak,101557.0,101557.0,98272.23
231203,3381,16000,,"Gizarte Segurantza, enpresaren kontura",155081.0,155081.0,145335.02
231203,3381,16500,,"Elkarkidetzako kuotak, Udalaren kontura",10101.0,10101.0,9391.9
231203,3381,22643,,"Erraldoiak, harmailak eta jaiotza konpontzea",15000.0,15000.0,17168.76
231203,3381,22646,,Gu ere bertsotan,50000.0,50000.0,52930.2
231203,3381,22646,A,Gu ere bertsotan,0.0,1500.0,0.0
231203,3381,22660,,Inauteriak,45000.0,45000.0,43753.73
231203,3381,22661,,Andre Maria Zuriaren jaiak,1040000.0,1040000.0,998776.41
231203,3381,22662,,Olarizu,15000.0,15000.0,13158.05
231203,3381,22663,,Eguberri eta erregetako kanpaina,210000.0,210000.0,152473.73
231203,3381,22664,,San Anton eta Santa Ageda jaiak,16000.0,16000.0,19388.24
231203,3381,22701,,Jaietako eszenatokiak jartzea eta beste ekitaldiak,164700.0,164700.0,126672.07
231203,3381,22701,R,Jaietako eszenatokiak jartzea eta beste ekitaldiak,0.0,6781.71,2949.38
231203,3381,48024,,Hitzarmena erregioen etxeekin,60000.0,68000.0,54400.0
231203,3381,48024,R,Hitzarmena erregioen etxeekin,0.0,13600.0,12546.23
231203,3381,48909,,Hitzarmena: blusa eta neska taldeen elkartea,30000.0,30000.0,30000.0
231203,3381,48909,R,Hitzarmena: blusa eta neska taldeen elkartea,0.0,6000.0,6000.0
231203,3381,48910,,Jaietako blusa eta neska taldeei diru laguntzak emateko deialdia,120000.0,120000.0,96000.0
231203,3381,48910,R,Jaietako blusa eta neska taldeei diru laguntzak emateko deialdia,0.0,24000.0,24000.0
231203,3381,48922,,Inauterietako konpartsentzako deialdia,95000.0,95000.0,90000.0
231203,3381,48969,,Hitzarmena Urrezko Zeledoien Elkartearekin,12000.0,12000.0,9600.0
231203,3381,48969,R,Hitzarmena Urrezko Zeledoien Elkartearekin,0.0,2400.0,2400.0
231203,3381,48980,,Poetak maiatzean hitzarmena,30000.0,30000.0,30000.0
231203,3381,48980,R,Poetak maiatzean hitzarmena,0.0,5000.0,4997.61
231203,3381,78001,,Ekarpena: lurralde etxeak,40000.0,32000.0,25600.0
231203,3381,78001,R,Ekarpena: lurralde etxeak,0.0,6400.0,6396.98
231203,3392,22737,,Erraldoiek konpartsak,57000.0,57000.0,58078.79
231203,3392,22737,R,Erraldoiek konpartsak,0.0,3847.3,3847.3
231204,3321,22649,,Udalaren liburutegi sarearen programa,60000.0,60000.0,83228.1
231204,3321,22749,,Liburutegi sareko kontratuak,1981521.45,1981521.45,1979766.02
231204,3321,62800,,Liburutegi sarerako argitalpenak eta liburuak erostea,120000.0,120000.0,118515.28
231204,3341,12000,,Funtzionarioen oinarrizko ordainsariak,264034.0,264034.0,264583.27
231204,3341,12100,,Funtzionarioen ordainsari osagarriak,302679.0,302679.0,302690.97
231204,3341,14100,,Bestelako langileak,125573.0,125573.0,136041.77
231204,3341,16000,,"Gizarte Segurantza, enpresaren kontura",221651.0,221651.0,213771.02
231204,3341,16500,,"Elkarkidetzako kuotak, Udalaren kontura",16179.0,16179.0,15163.52
231204,3341,22607,,Gizarte-etxeetako kanpainen zabalkundea,15000.0,15000.0,15194.17
231204,3341,22608,,Kultur proiektuak zonaldeetan,40000.0,40000.0,33678.28
231204,3341,22636,,Gizarte-etxeetako kultura-ikastaroak,656000.0,656000.0,679952.58
231204,3341,22647,,Gizarte-etxeetako kanpainak,101000.0,101000.0,66474.53
231204,3341,22647,R,Gizarte-etxeetako kanpainak,0.0,2292.68,189.34
231205,3332,12000,,Funtzionarioen oinarrizko ordainsariak,83410.0,83410.0,56579.08
231205,3332,12100,,Funtzionarioen ordainsari osagarriak,111375.0,111375.0,75700.95
231205,3332,14100,,Bestelako langileak,22508.0,22508.0,52052.36
231205,3332,16000,,"Gizarte Segurantza, enpresaren kontura",63081.0,63081.0,54445.76
231205,3332,16500,,"Elkarkidetzako kuotak, Udalaren kontura",3442.0,3442.0,3857.46
231205,3332,22622,,Montehermoso Kulturuneko programak,194394.0,194394.0,159956.9
231205,3332,22623,,Publikoak sortu eta leialtzeko programak,40000.0,40000.0,40053.12
231205,3332,22624,,Oihanederren jarduera birbideratzea,0.0,120000.0,45424.2
231205,3332,22624,R,Oihanederren jarduera birbideratzea,0.0,25200.0,25200.0
231205,3332,22751,,Montehermosoko zerbitzu-kontratuak,180000.0,180000.0,155273.75
231205,3332,22751,R,Montehermosoko zerbitzu-kontratuak,0.0,13641.9,11665.88
231205,3332,62602,,Mediatekarako multimedia funtsak,2000.0,2000.0,1915.1
231205,3332,62901,,Ekipoak erostea: Montehermoso,30000.0,30000.0,28941.34
231205,3332,62902,,Oihanederren jarduera birbideratzea,0.0,80000.0,0.0
231210,3392,12000,,Funtzionarioen oinarrizko ordainsariak,586364.0,586364.0,557063.31
231210,3392,12100,,Funtzionarioen ordainsari osagarriak,705551.0,705551.0,680814.31
231210,3392,14100,,Bestelako langileak,191214.0,191214.0,305486.92
231210,3392,16000,,"Gizarte Segurantza, enpresaren kontura",421090.0,421090.0,455422.05
231210,3392,16500,,"Elkarkidetzako kuotak, Udalaren kontura",20573.0,20573.0,24644.88
231210,3392,21207,,Musika Bandako ekipoak konpontzea eta mantentzea,20000.0,20000.0,19984.19
231210,3392,22692,,Musika Banda - kolaborazioak,15000.0,15000.0,13271.3
